explain_path,photo_path,name,design,built_year,re_year,area,ground_floor,underground_floor,build_type,loc,wall,roof,window,airtight,awning,coolheat,ventilation,lighting,sunlight,solarheat,geothermal,fuelcell,ess,cost,energy,area_year_energy_,energy_grade
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_136.png,img/rec_fig/136.png,Green Structures(PCM),2,1955,2010,100.34,1,0,1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.92,0.79,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_137.png,img/rec_fig/137.png,Grove Cottage,2,1955,2009,134.71,1,0,1,83,0,0,0,1,0,0,1,1,0,0,0,0,0,NaN,0.57,0.89,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_138.png,img/rec_fig/138.png,Hanley,2,1955,2010,134.71,1,0,1,83,0,0,0,1,0,0,1,1,0,0,0,0,0,NaN,0.65,1.97,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_139.png,img/rec_fig/139.png,Hard to Heat Homes,2,1955,2010,48.31,1,0,1,46,0,0,0,0,0,1,1,1,0,0,0,0,0,NaN,0.69,2.15,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_140.png,img/rec_fig/140.png,Harrow Road Retrofit,2,1955,2010,124.95,2,0,1,31,0,0,0,1,0,0,1,1,0,0,0,0,0,NaN,0.69,0.56,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_141.png,img/rec_fig/141.png,Hounslow Council,2,1955,2010,84.54,1,0,1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.89,1.03,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_142.png,img/rec_fig/142.png,Hounslow Passivhaus Retrofit,2,1955,2010,84.54,1,0,1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.87,1.02,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_143.png,img/rec_fig/143.png,Ilford,2,1955,2010,84.54,1,0,1,32,0,0,0,1,0,0,1,1,0,0,0,0,0,NaN,0.81,1.48,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_144.png,img/rec_fig/144.png,Property in Whitehaven,2,1955,2010,76.18,1,0,1,48,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,0.79,1.14,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_145.png,img/rec_fig/145.png,Inspiration Birmingham 2020,2,1955,2010,158.86,1,0,1,85,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.77,0.73,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_146.png,img/rec_fig/146.png,Prewett Bizley Architects,2,1955,2010,105.91,1,0,1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.77,0.94,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_147.png,img/rec_fig/147.png,Isos Housing Group,2,1955,2010,70.61,1,0,1,50,0,0,0,1,0,1,0,0,0,0,0,0,0,NaN,0.82,1.23,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_148.png,img/rec_fig/148.png,L&Q Group,2,1955,2010,70.61,1,0,1,50,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.91,1.18,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_149.png,img/rec_fig/149.png,LB Greenwich,2,1955,2010,108.70,1,0,1,32,0,0,0,0,0,1,1,0,0,0,0,0,0,NaN,0.93,0.40,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_150.png,img/rec_fig/150.png,Lena Gardens,2,1955,2010,195.10,1,0,1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.82,0.35,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_151.png,img/rec_fig/151.png,Leicester Housing Association,2,1974,2010,87.33,1,0,1,31,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.56,0.49,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_152.png,img/rec_fig/152.png,Hastoe Housing Association,2,1948,2010,51.10,2,0,1,51,0,0,0,1,0,1,1,0,0,0,0,0,0,NaN,0.93,2.50,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_153.png,img/rec_fig/153.png,Low Carbon Sheppey,2,1974,2010,74.32,1,0,1,52,0,0,0,1,0,0,1,0,0,0,0,0,1,NaN,0.55,1.90,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_154.png,img/rec_fig/154.png,Hay Tor,2,1950,2010,78.50,2,0,1,53,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.49,1.87,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_155.png,img/rec_fig/155.png,Metropolitan Housing Trust,2,1955,2010,109.63,1,0,1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.71,2.09,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_156.png,img/rec_fig/156.png,Castle Rock Edinvar,2,1955,2010,75.25,2,0,1,32,0,0,0,1,0,1,1,0,0,0,0,0,0,NaN,0.46,2.39,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_157.png,img/rec_fig/157.png,One Planet Sutton,2,1955,2010,74.32,1,0,1,54,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,0.61,1.87,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_158.png,img/rec_fig/158.png,Plus Dane Group,2,1955,2010,89.19,1,0,1,55,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.60,1.67,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_159.png,img/rec_fig/159.png,Peabody,2,1955,2010,97.55,1,0,1,32,0,0,0,1,0,0,1,1,0,0,0,0,0,NaN,0.57,1.33,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_160.png,img/rec_fig/160.png,Peterborough EnviroCluster,2,1970,2010,76.18,1,0,1,34,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.69,1.50,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_161.png,img/rec_fig/161.png,Dartford Borough Council,2,1955,2010,60.39,1,0,1,52,0,0,0,1,0,0,0,1,0,0,0,0,0,NaN,0.38,4.06,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_162.png,img/rec_fig/162.png,Redlands,2,1955,2011,150.50,1,0,1,33,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.56,0.67,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_163.png,img/rec_fig/163.png,Powys County Council,2,1955,2010,81.75,1,0,1,64,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.79,1.44,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_164.png,img/rec_fig/164.png,White Design Associates,2,1955,2010,69.68,2,0,1,35,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.85,0.92,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_165.png,img/rec_fig/165.png,Appledore,2,1955,2010,69.68,2,0,1,35,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.87,1.91,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_166.png,img/rec_fig/166.png,Hockerton Housing Project Trading,2,1955,2010,84.08,1,0,1,84,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.84,0.92,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_167.png,img/rec_fig/167.png,Victorian mid-terrace,2,1888,2013,60.39,1,0,1,56,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.20,1.97,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_168.png,img/rec_fig/168.png,Cottages,2,1888,2010,60.39,1,0,1,56,0,0,0,1,0,0,0,0,0,0,1,0,0,NaN,0.92,1.94,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_169.png,img/rec_fig/169.png,Home in Scotland,2,1970,2010,77.39,1,0,1,86,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,0.78,1.06,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_170.png,img/rec_fig/170.png,A+G Architects,2,1960,2010,91.97,1,0,1,57,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.79,1.03,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_171.png,img/rec_fig/171.png,Riverside HA,2,1950,2010,64.10,1,0,1,48,0,0,0,1,0,1,1,0,0,0,0,0,0,NaN,0.82,1.40,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_172.png,img/rec_fig/172.png,Brampton retrofit,2,1950,2010,79.90,1,0,1,58,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,0.72,1.06,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_173.png,img/rec_fig/173.png,Encraft Ltd,2,1955,2010,79.90,1,0,1,59,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,0.73,2.40,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_174.png,img/rec_fig/174.png,Victory Housing Trust,2,1955,2010,85.94,1,0,1,60,0,0,0,0,0,0,0,1,0,0,1,0,0,NaN,0.63,1.86,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_175.png,img/rec_fig/175.png,RCT Homes,2,1955,2010,74.32,1,0,1,64,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.72,2.52,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_176.png,img/rec_fig/176.png,SNW Home retrofit - Crawley,2,1968,2010,83.61,1,0,1,38,0,0,0,0,0,0,1,0,0,0,0,0,1,NaN,0.70,1.64,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_177.png,img/rec_fig/177.png,SOLAR HOUSE 80/50,2,1955,2010,99.41,1,0,1,61,0,0,0,1,0,1,1,0,0,0,0,0,0,NaN,0.44,1.61,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_178.png,img/rec_fig/178.png,Victorian house,2,1955,2010,87.33,1,0,1,32,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,0.50,3.07,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_179.png,img/rec_fig/179.png,Holistic Optimal Retrofit,2,1989,2010,57.97,1,0,1,64,0,0,0,0,0,0,0,0,0,0,1,0,0,NaN,0.80,2.07,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_180.png,img/rec_fig/180.png,South Chingford - Ascham Homes,2,1960,2010,104.98,1,0,1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.70,1.27,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_181.png,img/rec_fig/181.png,Yorkshire Housing,2,1955,2010,75.25,2,0,1,58,0,0,0,0,0,1,1,0,0,0,0,0,0,NaN,0.69,2.06,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_182.png,img/rec_fig/182.png,Thamesmead Retrofit House,2,1955,2012,175.12,2,0,1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.80,0.62,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_183.png,img/rec_fig/183.png,Melin Homes,2,1960,2011,85.47,1,0,1,64,0,0,0,1,0,0,0,0,0,0,0,0,1,NaN,0.73,1.11,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_184.png,img/rec_fig/184.png,The Oxford Whole House Carbon Reduction Project,2,1955,2010,77.11,1,0,1,57,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.68,1.56,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_185.png,img/rec_fig/185.png,Tower Hamlets,2,1960,2010,104.05,2,0,1,32,0,0,0,1,0,0,0,0,1,0,0,0,0,NaN,0.65,1.84,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_186.png,img/rec_fig/186.png,Tunbridge Wells,2,1950,2010,77.11,1,0,1,52,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.70,1.39,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_187.png,img/rec_fig/187.png,WHISCERS,2,1955,2010,113.34,1,0,1,32,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,0.58,0.80,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_188.png,img/rec_fig/188.png,Wakefield and District Housing Kettlethorpe retrofit 2,2,1950,2010,82.68,1,0,1,58,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,0.63,1.39,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_189.png,img/rec_fig/189.png,Two Piers Housing Co-Operative,2,1955,2010,177.44,1,0,1,39,0,0,0,1,0,0,1,0,0,0,0,0,0,NaN,0.81,0.62,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_190.png,img/rec_fig/190.png,Crawley Homes,2,1950,2010,78.97,1,0,1,38,0,0,0,0,0,0,1,0,0,0,0,0,1,NaN,0.71,1.68,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_194.png,img/rec_fig/194.png,406 Collins Street,2,1960,2011,4004.12,2,0,10,65,0,0,0,0,0,0,1,1,0,0,0,0,0,1500000.00,0.50,0.06,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_195.png,img/rec_fig/195.png,182 Capel Street,2,1984,2011,1600.72,3,1,10,65,0,0,0,0,0,0,1,1,0,0,0,0,0,420000.00,0.50,0.04,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_197.png,img/rec_fig/197.png,1525 WILSON BOULEVARD,2,1987,2010,29109.95,12,0,10,30,0,0,0,0,0,0,1,1,0,0,0,0,0,1100000.00,0.25,0.02,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_198.png,img/rec_fig/198.png,Johann B?mstrasse 34 + 36,2,1960,2013,2844.97,3,1,2,67,0,0,0,1,0,0,1,0,0,0,0,0,0,5424950.00,0.72,0.02,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_199.png,img/rec_fig/199.png,Vester Voldgade.DK,2,1938,2015,6734.54,5,0,10,68,0,0,0,1,0,0,1,1,0,0,0,0,0,3517146.00,0.50,0.01,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_200.png,img/rec_fig/200.png,PHI_GAG_Hoheloog_Ludwigshafen,2,1965,2007,960.15,3,0,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.94,0.02,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_201.png,img/rec_fig/201.png,Factor10_N?nberg,2,1930,2002,960.15,2,0,2,76,0,0,0,1,0,0,0,0,1,0,0,0,0,569845.00,0.84,0.03,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_202.png,img/rec_fig/202.png,Gym Ostfildern,2,1970,2008,2439.91,2,0,10,77,0,0,0,0,0,0,1,0,0,0,0,0,0,3169984.00,0.55,0.03,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_203.png,img/rec_fig/203.png,Angela School,2,1965,2010,2670.03,2,0,6,78,0,0,0,1,0,0,0,1,0,0,0,0,0,2554977.00,0.78,0.03,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_204.png,img/rec_fig/204.png,Friedrich-Fr?el-School Olbersdorf,2,1928,2011,5610.41,3,1,6,79,0,0,0,1,0,0,0,0,0,0,0,0,0,6159321.00,0.74,0.01,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_205.png,img/rec_fig/205.png,High School Passive House,2,1968,2013,1016.36,2,0,6,82,0,0,0,1,0,0,0,1,0,0,0,0,0,NaN,0.90,0.08,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_207.png,img/rec_fig/207.png,The Mildmay Centre,2,1890,2012,665.19,2,0,10,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1824984.00,0.85,0.14,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_208.png,img/rec_fig/208.png,Grand Junction,2,1918,2013,3861.05,2,0,10,22,0,0,0,0,0,1,1,1,0,0,0,0,0,16693077.00,0.99,0.02,1+++
https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_209.png,img/rec_fig/209.png,Silver Spring and Lanham,2,1970,2014,14643.56,2,0,10,29,0,0,0,1,0,0,0,1,0,0,0,0,0,NaN,0.47,0.06,1+++
